1,0.9552162289619446
2,0.9575199484825134
3,0.959047794342041
4,0.9602344036102295
5,0.9612188935279846
6,0.96205073595047
7,0.9627754092216492
8,0.9634165167808533
9,0.9639803171157837
10,0.9644840955734253
11,0.9649357199668884
12,0.96534264087677
13,0.9657042026519775
14,0.9660319685935974
15,0.9663275480270386
16,0.9665936231613159
17,0.9668392539024353
18,0.9670592546463013
19,0.9672607779502869
20,0.9674440622329712
21,0.9676129221916199
22,0.9677701592445374
23,0.9679202437400818
24,0.9680566191673279
25,0.9681899547576904
26,0.9683149456977844
27,0.9684341549873352
28,0.9685488939285278
29,0.9686612486839294
30,0.9687715172767639
31,0.9688785076141357
32,0.9689821600914001
33,0.9690791964530945
34,0.9691794514656067
35,0.969273030757904
36,0.9693629145622253
37,0.9694539308547974
38,0.9695373773574829
39,0.9696202278137207
40,0.9696961641311646
41,0.9697732329368591
42,0.9698433876037598
43,0.9699124097824097
44,0.9699781537055969
45,0.9700387120246887
46,0.9700942635536194
47,0.97014981508255
48,0.970199465751648
49,0.9702469706535339
50,0.9702919125556946
51,0.9703318476676941
52,0.9703702330589294
53,0.970406711101532
54,0.9704400300979614
55,0.9704704284667969
56,0.9704988598823547
57,0.9705262184143066
58,0.9705504775047302
59,0.9705739617347717
60,0.9705939888954163
61,0.9706143736839294
62,0.9706332683563232
63,0.9706496596336365
64,0.9706659913063049
65,0.9706811308860779
66,0.970693826675415
67,0.9707061052322388
68,0.9707193970680237
69,0.9707286357879639
70,0.9707415103912354
71,0.97074955701828
72,0.9707575440406799
73,0.9707654714584351
74,0.970771074295044
75,0.9707784056663513
76,0.970781683921814
77,0.970789909362793
78,0.9707944393157959
79,0.9707992672920227
80,0.9708026647567749
81,0.9708017110824585
82,0.9708051681518555
83,0.9708091020584106
84,0.9708080887794495
85,0.9708123803138733
86,0.9708125591278076
87,0.9708104133605957
88,0.9708130955696106
89,0.9708138704299927
90,0.9708154201507568
91,0.9708150625228882
92,0.9708147644996643
93,0.9708170294761658
94,0.9708163738250732
95,0.9708154797554016
96,0.970812201499939
97,0.9708048105239868
98,0.9708058834075928
99,0.9708120822906494
100,0.9708138108253479
101,0.9708160161972046
102,0.9708164930343628
103,0.9708163142204285
104,0.970818042755127
105,0.9708149433135986
106,0.9708150029182434
107,0.9708142280578613
108,0.9708147644996643
109,0.9708073735237122
110,0.9708083271980286
111,0.9708096385002136
112,0.9708133935928345
113,0.9708150029182434
114,0.9708142876625061
115,0.9708162546157837
116,0.9708151817321777
117,0.9708161354064941
118,0.970815896987915
119,0.9708155393600464
120,0.9708129167556763
121,0.9708150029182434
122,0.9708101153373718
123,0.9708116054534912
124,0.9708121418952942
125,0.9708108901977539
126,0.9708126783370972
127,0.9708123803138733
128,0.9708114862442017
129,0.970811665058136
130,0.9708101749420166
131,0.9708110094070435
132,0.9708119630813599
133,0.9708152413368225
134,0.9708156585693359
135,0.970815122127533
136,0.9708138704299927
137,0.9708166718482971
138,0.9708153009414673
139,0.9708160758018494
140,0.9708128571510315
141,0.9708126187324524
142,0.9708117842674255
143,0.9708121418952942
144,0.9708117246627808
145,0.970806896686554
146,0.9708089232444763
147,0.9708079099655151
148,0.9708091020584106
149,0.9708124995231628
150,0.9708117842674255
